BLOCK_ID,STATE_ID,DISTRICT_I,id,Block_name,A,C,D,E,F,G,H,I,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AY,AZ,BA,BB,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BU,BV,J,BQ,BR,BS,BT,AL,BC,B,BE,BD,Dist_Name
2407,4,153,2407,Jamadarhat,51.18204441,22.69817291,13.20754717,1.886792453,3.773584906,13.20754717,3.773584906,0.0,13.20754717,43.39622642,88.67924528,0.0,18.86792453,13.20754717,3.773584906,7.547169811,22.64150943,11.32075472,16.98113208,15.09433962,26.47875191,71.69811321,969,45.35796325,40.76367389,3.316424196,25.69659443,54.50940189,0.035071627,18.84155718,0.677764653,-43.02595854,24.5398773,0.707881076,21.66116092,7.9,5.966666667,0.0,48.48484848,15.15151515,12.12121212,6.060606061,18.18181818,2591.926703,42.59708357,36.92346124,40.1882451,41.49673473,0.987,0.9,0.987,0.987,0.939,0.0,0.0,0.636,0.043,0.987,50.76,35.59,16.95,205.443742,84.71,13.28,2.01,0.0,Alluvium,28.66,Surface_water,Clay loam,Gentle/Level,Dhubri
4586,4,385,4586,Paschim Nalbari,40.95395727,18.72932373,18.75,8.333333333000002,31.25,10.41666667,14.58333333,0.0,6.25,41.66666667,87.5,6.25,41.66666667,45.83333333,14.58333333,29.16666667,45.83333333,0.0,68.75,54.16666667,42.76256395,89.58333333,2044,51.26090882,77.34833659,0.50255793,56.84931507,49.95005379,1.498386353,23.92903796,0.728242719,-41.6840431,23.18144547,12.27597517,11.67857561,12.28571429,9.547619048,0.0,2.040816327,65.30612245,32.65306122,0.0,0.0,1886.315233,27.36310915,19.91518517,23.87144137,25.65854508,0.857,0.519,0.831,0.956,0.666,0.35,0.0,0.0,0.363,0.848,78.63,54.55,0.0,175.3927222,80.57,12.57,5.71,0.0,Alluvium,25.19,Mix,Clay loam,Gentle/Level,Nalbari
6077,4,385,6077,Tihu,74.41564196,11.0978246,69.6969697,0.0,9.090909091,6.060606061,0.0,0.0,0.0,63.63636364,45.45454545,15.15151515,63.63636364,54.54545455,9.090909091,48.48484848,93.93939394,87.87878788,9.090909091,84.84848485,29.41176471,93.93939394,978,54.19297663,94.27402863,0.016616816,35.58282209,49.95005379,1.498386353,23.92903796,0.728242719,-41.6840431,0.686498856,0.0,4.530892449,10.5,8.294117647,0.0,0.0,75.0,25.0,0.0,0.0,1919.598142,27.36852192,19.90470857,23.86381303,25.65657078,0.857,0.519,0.831,0.956,0.666,0.35,0.0,0.0,0.363,0.848,78.63,54.55,0.0,214.5289111,80.57,12.57,5.71,0.0,Alluvium,25.19,Ground_water,Clay loam,Gentle/Level,Nalbari
894,4,371,894,Bhurbandha,45.53199202,14.44120905,34.18803419,7.692307692,16.23931624,30.76923077,13.67521368,5.982905983,35.04273504,50.42735043,12.82051282,9.401709402,59.82905983,47.00854701,44.44444444,47.00854701,65.81196581,26.4957265,35.04273504,52.99145299,32.35227479,83.76068376,2070,31.20581838,43.14009662,2.759651985,36.71497585,61.05654882,0.954615322,10.33330637,0.61233336,-49.33504577,4.003525116,3.56918041,12.26236938,9.623931624,7.794871795,1.960784314,3.921568627,50.0,44.11764706,0.0,0.0,1345.293154,27.52040845,20.17944017,23.8952647,25.71528548,0.805,0.354,0.554,0.32,0.636,0.735,0.0,0.242,0.458,0.696,68.03,42.86,10.71,186.7317881,76.99,17.26,5.31,0.0,Alluvium,30.52,Mix,Clay loam,Gentle/Level,Morigaon
3127,4,371,3127,KAPILI,58.84363166,27.53673174,52.38095238,14.28571429,19.04761905,61.9047619,9.523809524,9.523809524,47.61904762,76.19047619,57.14285714,19.04761905,76.19047619,76.19047619,71.42857143,52.38095238,90.47619048,33.33333333,28.57142857,85.71428571,30.77491457,90.47619048,541,38.03454327,66.35859519,0.230904221,37.33826248,61.05654882,0.954615322,10.33330637,0.61233336,-49.33504577,3.079126387,0.608664518,26.1248359,12.7,10.73333333,4.255319149,0.0,55.31914894,40.42553191,0.0,0.0,1724.065892,27.5292602,20.18127773,23.88723549,25.71378646,0.805,0.354,0.554,0.32,0.636,0.735,0.0,0.242,0.458,0.696,68.03,42.86,10.71,164.7252658,76.99,17.26,5.31,0.0,Alluvium,30.52,Mix,Clay loam,Gentle/Level,Morigaon
3329,4,371,3329,LAHARIGHAT,35.35494568,44.35983378,28.65168539,4.494382022,3.93258427,23.59550562,2.247191011,0.561797753,27.52808989,53.37078652,6.741573034,2.808988764,50.0,13.48314607,8.426966292,26.96629213,75.28089888,14.60674157,26.40449438,52.80898876,38.23610687,73.59550562,2747,39.7108658,66.21769203,14.57887924,34.7651984,61.05654882,0.954615322,10.33330637,0.61233336,-49.33504577,5.284410879,0.670100843,5.555070502,8.837988827,7.011173184,7.518796992,25.56390977,21.80451128,23.30827068,6.015037594,15.78947368,1543.204368,27.52808799,20.16944441,23.89053276,25.71595478,0.805,0.354,0.554,0.32,0.636,0.735,0.0,0.242,0.458,0.696,68.03,42.86,10.71,186.4055114,76.99,17.26,5.31,0.0,Alluvium,30.52,Surface_water,Clay loam/Loam,Gentle/Level,Morigaon
3796,4,371,3796,MAYANG,50.45829569,13.92978915,14.22764228,1.62601626,10.16260163,11.38211382,2.032520325,0.406504065,13.41463415,33.7398374,8.130081301000002,4.87804878,32.5203252,16.66666667,14.63414634,19.10569106,68.29268293,30.08130081,3.658536585,37.80487805,28.80096357,63.41463415,3388,31.6374586,61.95395514,0.550436615,20.30696576,61.05654882,0.954615322,10.33330637,0.61233336,-49.33504577,3.924932976,1.176050045,8.084003575,10.17283951,8.135802469,2.016129032,11.69354839,42.74193548,25.40322581,12.90322581,4.032258065,1417.78453,27.50269149,20.18012468,23.91052685,25.7175096,0.805,0.354,0.554,0.32,0.636,0.735,0.0,0.242,0.458,0.696,68.03,42.86,10.71,181.3961972,76.99,17.26,5.31,0.0,Alluvium,30.52,Surface_water,Clay loam/Loam,Gentle/Level,Morigaon
3085,4,303,3085,Kokrajhar,47.03972166,29.98451183,19.82378855,3.964757709,3.083700441,15.4185022,1.321585903,0.881057269,13.65638767,31.71806167,0.440528634,0.881057269,29.5154185,11.45374449,6.167400881,13.65638767,85.02202643,44.9339207,2.643171806,35.24229075,18.17724944,79.29515419,2474,47.78583164,76.1519806,7.476563255,19.64430073,55.93490723,0.085955085,18.05566684,0.662310735,-55.8062332,15.47149321,0.890497738,4.752941176,12.125,9.901785714,0.974025974,0.324675325,75.97402597,21.1038961,0.324675325,1.298701299,3035.513324,26.32341031,18.95805306,23.0047837,24.77763558,0.238,0.259,0.441,0.212,0.385,0.766,0.554,0.506,0.692,0.151,65.22,0.0,50.0,161.0357011,70.47,22.15,6.04,0.0,Alluvium,5.07,Surface_water,Loam/Clay loam,Gentle/Level,Kokrajhar
2557,4,303,2557,Kachugaon,50.32873179,54.07746741,26.27118644,6.779661017,11.86440678,22.45762712,5.508474576,3.389830508,19.49152542,33.89830508,13.55932203,15.6779661,30.50847458,0.847457627,2.118644068,19.49152542,79.23728814,24.57627119,10.59322034,50.0,17.87835867,92.37288136,2558,44.24243705,65.089914,3.771430987,21.97028929,55.93490723,0.085955085,18.05566684,0.662310735,-55.8062332,4.296351452,2.192851824,4.385703649,12.07531381,9.832635983,0.632911392,1.265822785,70.56962025,22.46835443,0.316455696,1.582278481,3315.874254,26.2045575,18.91852411,22.99491041,24.73668339,0.238,0.259,0.441,0.212,0.385,0.766,0.554,0.506,0.692,0.151,65.22,0.0,50.0,135.1387896,70.47,22.15,6.04,0.0,Alluvium,5.07,Mix,Loam/Clay loam,Gentle/Level,Kokrajhar
5193,4,277,5193,Rongkhang,71.02938289,56.60181168,18.59504132,6.611570248,2.479338843,12.39669421,9.090909091,4.132231405,9.090909091,24.79338843,17.3553719,3.305785124,30.5785124,6.611570248,7.024793388,9.504132231,66.52892562,8.26446281,3.719008264,45.45454545,25.60041882,78.51239669,2201,49.8593024,86.96047251,0.039264446,29.39572921,58.67612534,0.190874758,9.087475758,0.63745001,-53.23741163,2.445561139,0.058626466,2.194304858,13.5625,9.153846154,0.0,1.718213058,81.44329897,16.49484536,0.0,0.343642612,1624.272827,27.67863437,20.40004081,24.03512844,25.86054472,0.051,0.337,0.017,0.194,0.0,0.0,0.0,0.0,0.649,0.06,63.35,42.5,7.5,124.6991666,76.37,15.38,7.69,0.0,Alluvium,2.81,Mix,Clay loam,Gentle/ Steep,Karbi Anglong
5704,4,277,5704,Socheng,95.07440476,0.848691556,0.0,0.909090909,0.0,0.909090909,0.909090909,0.0,0.0,0.0,0.0,0.0,6.363636364,0.909090909,0.909090909,0.0,12.72727273,0.0,0.0,7.272727273,2.693452381,12.72727273,307,46.60714286,90.87947883,0.05952381,26.05863192,58.67612534,0.190874758,9.087475758,0.63745001,-53.23741163,3.786782441,0.0,0.192957067,6.833333333,2.705128205,0.0,0.384615385,90.38461538,6.153846154,0.0,0.0,1173.636559,27.57615561,20.3712604,24.00161754,25.79975772,0.051,0.337,0.017,0.194,0.0,0.0,0.0,0.0,0.649,0.06,63.35,42.5,7.5,145.6785306,76.37,15.38,7.69,0.0,Mix,2.81,Surface_water,Clay loam,Steep/Strong,Karbi Anglong
740,4,266,740,Bezera,46.21281465,28.0020249,1.666666667,3.333333333,1.666666667,1.666666667,0.0,0.0,0.0,20.0,86.66666667,0.0,13.33333333,51.66666667,0.0,3.333333333,90.0,31.66666667,0.0,40.0,37.39511823,56.66666667,1397,63.46300534,85.39727989,1.906941266,23.55046528,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,11.73673198,0.0,4.246718661,13.05263158,9.596491228,12.5,6.25,54.6875,23.4375,0.0,3.125,1592.125895,27.50256805,20.12723076,23.92053845,25.72682799,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,183.5925751,85.11,11.97,1.94,0.0,Alluvium,31.25,Surface_water,Clay loam,Gentle/Level,Kamrup Rural
918,4,266,918,BIHDIA -JAJIKONA,23.79726048,15.69128507,28.37837838,1.351351351,4.054054054,18.91891892,1.351351351,0.0,22.97297297,40.54054054,8.108108108,1.351351351,35.13513514,8.108108108,16.21621622,31.08108108,55.40540541,24.32432432,0.0,56.75675676,36.23707685,74.32432432,1095,40.95099466,53.88127854,3.61661628,18.53881279,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,4.969439277,3.01621047,7.573744353,12.57333333,9.013333333,3.03030303,1.515151515,66.66666667,28.78787879,0.0,0.0,1841.654251,27.51568712,20.08764902,23.91620362,25.73242871,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,212.2089362,85.11,11.97,1.94,0.0,Alluvium,31.25,Surface_water,Clay loam,Gentle/Level,Kamrup Rural
1014,4,266,1014,Boko,56.2026211,26.60632879,13.57142857,1.428571429,9.285714286,11.42857143,0.0,0.0,8.571428571,17.85714286,43.57142857,0.0,19.28571429,30.0,20.71428571,12.85714286,64.28571429,40.71428571,7.857142857,25.71428571,25.53963767,59.28571429,1939,59.50147758,34.76018566,8.027110369000003,26.97266632,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,6.608473105,1.18824551,9.09007815,6.735714286,5.314285714,1.621621622,0.540540541,62.7027027,32.43243243,0.540540541,0.0,2012.973282,27.26336801,19.98738785,23.936057,25.65663053,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,162.3818886,85.11,11.97,1.94,0.0,Mix,31.25,Surface_water,Clay loam,Gentle/ Steep,Kamrup Rural
1027,4,266,1027,Bongaon,29.41176471,23.56961891,12.32876712,5.479452055,23.28767123,21.91780822,10.95890411,6.849315068,10.95890411,16.43835616,15.06849315,10.95890411,19.17808219,24.65753425,27.39726027,17.80821918,35.61643836,28.76712329,16.43835616,23.28767123,16.62795054,54.79452055,937,27.83064818,25.93383138,5.650056201,11.63287086,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,31.75763907,16.50561504,22.14677461,9.842105263,7.710526316,0.0,1.754385965,81.57894737,16.66666667,0.0,0.0,1968.476866,27.28807867,20.0105506,23.9310252,25.65969026,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,143.7148201,85.11,11.97,1.94,0.0,Mix,31.25,Surface_water,Clay loam,Steep/Very steep,Kamrup Rural
1130,4,266,1130,Chamaria,20.64323714,47.58253388,21.59090909,11.36363636,13.63636364,22.72727273,5.681818182,3.409090909,15.90909091,36.36363636,13.63636364,1.136363636,34.09090909,14.77272727,15.90909091,22.72727273,62.5,7.954545455,17.04545455,38.63636364,22.66242141,80.68181818,3109,29.82629373,30.94242522,2.055457037,11.70794468,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,11.84375,0.288194444,1.618055556,7.784090909,5.409090909,3.333333333,8.888888889,27.77777778,40.0,13.33333333,6.666666667,1937.443804,27.22429037,19.89348356,23.86547392,25.60372762,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,171.7373249,85.11,11.97,1.94,0.0,Alluvium,31.25,Ground_water,Clay loam/Loam,Gentle/Level,Kamrup Rural
1166,4,266,1166,Chandrapur,35.9758118,27.57242592,48.7804878,2.43902439,4.87804878,46.34146341,2.43902439,2.43902439,41.46341463,53.65853659,24.3902439,9.756097561,63.41463415,14.63414634,29.26829268,60.97560976,85.36585366,73.17073171,4.87804878,65.85365854,31.85884692,97.56097561,974,73.32670643,70.4312115,2.89927104,58.21355236,57.56432759,1.871008701,26.84019868,0.655685088,-43.98884155,29.89399293,4.734982332,17.40871614,12.91666667,10.66666667,20.0,15.78947368,54.73684211,3.157894737,4.210526316,2.105263158,1480.538148,27.49515036,20.16080043,23.9208453,25.72174586,0.285,0.095,0.242,0.307,0.251,0.658,0.891,0.428,0.74,0.077,88.71,51.35,5.41,213.3486644,84.97,13.87,1.16,0.0,Mix,77.72,Mix,Clay loam,Gentle/ Steep,Kamrup Rural
1215,4,266,1215,CHAYANI,38.92115522,14.98912141,13.43283582,4.47761194,5.970149254,16.41791045,0.0,0.0,2.985074627,35.82089552,40.29850746,2.985074627,44.7761194,23.88059701,5.970149254,5.970149254,77.6119403,38.80597015,37.31343284,52.23880597,26.10390644,70.14925373,888,33.82130639,64.97747748,5.056090381,14.3018018,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,0.039635355,0.75307174,6.074118113,13.58461538,11.64615385,1.265822785,2.53164557,70.88607595,24.05063291,0.0,1.265822785,1915.006647,27.30792627,20.00228351,23.91939985,25.66017514,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,135.9402982,85.11,11.97,1.94,0.0,Mix,31.25,Surface_water,Clay loam,Gentle/Level,Kamrup Rural
1216,4,266,1216,Chaygaon,41.39399806,33.48104846,13.95348837,0.0,0.0,18.60465116,0.0,0.0,18.60465116,18.60465116,89.53488372,0.0,12.79069767,0.0,0.0,26.74418605,72.09302326,39.53488372,1.162790698,19.76744186,13.63988383,38.37209302,1110,58.63020329,92.7027027,1.219748306,5.045045045,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,0.0,0.0,28.4952381,12.66666667,10.51851852,0.0,1.388888889,77.77777778,20.83333333,0.0,0.0,1942.765432,27.30095029,20.00303102,23.9213873,25.65879894,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,132.9739218,85.11,11.97,1.94,0.0,Mix,31.25,Ground_water,Clay loam/Loam,Gentle/Level,Kamrup Rural
1636,4,266,1636,Dimoria,36.11070684,43.31948262,21.47651007,15.43624161,19.46308725,20.80536913,6.040268456,6.711409396,14.76510067,43.62416107,23.48993289,10.73825503,32.88590604,26.84563758,20.13422819,26.84563758,60.40268456,56.37583893,8.724832215,47.65100671,19.93887353,68.45637584,1859,43.18633872,85.15330823,0.392955902,67.07907477,57.56432759,1.871008701,26.84019868,0.655685088,-43.98884155,7.810818953,2.960795283,6.709127684,12.78873239,10.13380282,2.298850575,0.0,74.13793103,21.83908046,0.0,1.149425287,1300.849963,27.49089809,20.18062552,23.92081054,25.71883965,0.285,0.095,0.242,0.307,0.251,0.658,0.891,0.428,0.74,0.077,88.71,51.35,5.41,156.618655,84.97,13.87,1.16,0.0,Mix,77.72,Mix,Clay loam,Steep/Gentle,Kamrup Rural
2528,4,261,2528,NORTH WEST JORHAT,52.20405699,25.16166027,33.04347826,9.565217391,7.826086957,33.91304348,22.60869565,6.956521739,30.43478261,52.17391304,26.95652174,9.565217391,50.43478261,36.52173913,26.95652174,32.17391304,82.60869565,26.95652174,26.95652174,58.26086957,25.65473129,70.43478261,2207,45.62878805,80.19936565,4.841992262,65.24694155,60.39280861,0.108199815,9.737983329,0.574015382,-53.1409199,10.93112551,1.808855292,6.31449484,11.14953271,9.654205607,2.127659574,9.929078014,48.93617021,31.91489362,0.709219858,6.382978723,1912.07931,28.73417019,21.03195,24.59292061,26.62794605,0.887,0.813,0.216,0.93,0.177,0.463,0.0,0.0,0.917,0.913,82.78,43.24,8.11,153.778791,80.3,15.27,2.96,0.0,Alluvium,12.61,Ground_water,Clay loam,Gentle/Level,Jorhat
2525,4,261,2525,JORHAT,28.59018498,37.16384407,37.19008264,26.44628099,9.090909091,28.09917355,9.090909091,0.826446281,30.5785124,70.24793388,12.39669421,4.958677686,45.45454545,44.62809917,33.05785124,29.75206612,96.69421488,84.29752066,36.36363636,69.4214876,16.0544436,95.04132231,1704,24.47919706,83.56807512,1.175818405,23.4741784,60.39280861,0.108199815,9.737983329,0.574015382,-53.1409199,9.406189416,0.150786243,2.225892152,12.56756757,9.765765766,4.132231405,1.652892562,73.55371901,20.66115702,0.0,0.0,1938.328426,28.71974386,21.01375455,24.58515696,26.61991098,0.887,0.813,0.216,0.93,0.177,0.463,0.0,0.0,0.917,0.913,82.78,43.24,8.11,124.8288464,80.3,15.27,2.96,0.0,Alluvium,12.61,Surface_water,Clay loam/Loam,Gentle/Level,Jorhat
1982,4,198,1982,GOLAGHAT CENTRAL,59.94946911,3.602710271,13.68421053,14.73684211,4.210526316,14.73684211,0.0,0.0,12.63157895,42.10526316,3.157894737,0.0,28.42105263,29.47368421,1.052631579,7.368421053,84.21052632,60.0,11.57894737,56.84210526,62.9173596,74.73684211,2424,72.96916976,78.46534653,1.854931559,46.98844884,65.45779965,0.04223731,9.978036599,0.53957448,-55.11181843,0.149788934,0.040851527,1.352639463,9.894736842,7.912280702,3.418803419,0.0,71.79487179,23.07692308,0.854700855,0.854700855,1739.118388,28.76551746,21.07790663,24.64119355,26.66423222,0.493,0.709,0.277,0.385,0.601,0.264,0.826,0.393,0.809,0.502,77.43,46.51,4.65,116.0119725,85.9,11.89,2.2,0.0,Alluvium,6.12,Surface_water,Clay loam/Loam,Gentle/Level,Golaghat
1981,4,198,1981,GOLAGHAT WEST,44.54221632,7.124771885,23.48993289,4.697986577,10.06711409,18.79194631,2.013422819,0.0,16.10738255,30.87248322,8.053691275,0.0,37.58389262,14.09395973,21.47651007,22.14765101,75.16778523,13.42281879,24.83221477,55.70469799,27.44890875,80.53691275,2149,19.63202222,55.83992555,2.574938872,25.31409958,65.45779965,0.04223731,9.978036599,0.53957448,-55.11181843,7.500207074,0.737182142,9.860846517,12.15053763,8.661290323,0.284090909,13.06818182,62.78409091,17.32954545,1.136363636,5.397727273,1701.174675,28.83860621,21.18196403,24.73850228,26.74002362,0.493,0.709,0.277,0.385,0.601,0.264,0.826,0.393,0.809,0.502,77.43,46.51,4.65,195.6069185,85.9,11.89,2.2,0.0,Alluvium,6.12,Ground_water,Loam/Clay loam,Gentle/Level,Golaghat
1984,4,198,1984,GOLAGHAT SOUTH,74.57433654,6.111975061,8.235294118000002,5.588235294,1.764705882,10.88235294,3.823529412,3.823529412,6.764705882,34.41176471,22.64705882,0.0,15.58823529,4.705882353,18.82352941,8.529411765000003,82.35294118,47.64705882,5.882352941,46.76470588,60.30058023,67.05882353,1340,26.53476648,81.04477612,1.122419861,41.11940299,65.45779965,0.04223731,9.978036599,0.53957448,-55.11181843,18.18920635,0.896507937,0.878730159,12.06352941,9.543529412,1.19760479,0.598802395,66.16766467,29.94011976,0.0,0.598802395,1564.852973,28.36026208,20.84386822,24.47017408,26.40749209,0.493,0.709,0.277,0.385,0.601,0.264,0.826,0.393,0.809,0.502,77.43,46.51,4.65,143.4056381,85.9,11.89,2.2,0.0,Alluvium,6.12,Ground_water,Clay loam/Loam,Gentle/Level,Golaghat
2359,4,156,2359,JOYPUR,49.39170136,30.10830849,14.51612903,0.0,12.3655914,22.58064516,4.301075269,0.537634409,15.59139785,20.96774194,4.838709677,0.0,26.88172043,18.8172043,3.76344086,16.66666667,88.17204301,47.31182796,4.838709677,53.22580645,39.0143682,75.2688172,1760,43.64710622,46.81818182,1.670471331,49.26136364,47.03040232,0.0,7.434381566,0.609610781,-46.76551102,1.184939092,0.0,1.317829457,11.31891892,9.389189189,0.598802395,1.19760479,67.66467066,26.34730539,0.0,0.0,2192.302821,28.72571457,21.0266566,24.52922175,26.59159005,0.177,0.385,0.125,0.441,0.086,0.411,0.0,0.294,0.753,0.419,76.05,56.76,2.7,152.8354923,82.18,11.64,5.45,0.0,Alluvium,6.71,Mix,Clay loam,Gentle/Level,Dibrugarh
7084,4,634,7084,Dhamdhama,69.67867269,20.33746319,28.84615385,13.46153846,13.46153846,30.76923077,11.53846154,13.46153846,26.92307692,53.84615385,3.846153846,1.923076923,48.07692308,26.92307692,19.23076923,28.84615385,69.23076923,13.46153846,7.692307692,32.69230769,38.71154048,96.15384615,955,40.95873149,65.23560209,3.958836501,20.31413613,65.3831214,0.0,17.15489758,0.559803317,-53.47549245,3.99307927,3.296453126,13.77771707,10.75,8.153846154,1.219512195,0.0,67.07317073,28.04878049,0.0,2.43902439,1958.195326,27.2551409,19.72411988,23.67523072,25.50721162,0.298,0.0,0.385,0.688,0.203,0.0,0.0,0.0,0.783,0.229,69.25,30.77,21.15,171.7663832,78.11,15.02,6.87,0.0,Alluvium,3.23,Surface_water,Clay loam/Loam,Gentle/Level,Baksa
2839,4,210,2839,Katlicherra,36.09905129,23.9215859,45.65217391,13.04347826,6.52173913,32.60869565,2.173913043,2.173913043,32.60869565,63.04347826,36.95652174,2.173913043,52.17391304,15.2173913,32.60869565,47.82608696,80.43478261,84.7826087,8.695652174,71.73913043,35.53625985,76.08695652,578,23.01817012,72.3183391,3.163691912,26.47058824,63.74107962,0.134730982,22.02185307,0.575079734,-47.8326251,1.128365546,8.624734667,1.955088817,78.5,57.5,0.0,2.222222222,77.77777778,20.0,0.0,0.0,2682.882847,27.11960864,20.22575832,24.09413234,25.68319932,0.155,0.917,0.649,0.142,0.432,0.813,0.0,0.818,0.06,0.35,74.33,25.0,25.0,145.7463884,81.21,16.36,1.21,0.0,Mix,2.55,Ground_water,Clay loam,Gentle/ Steep,Hailakandi
540,4,97,540,Banskandi,47.80377668,10.31889478,33.33333333,17.94871795,33.33333333,17.94871795,10.25641026,0.0,17.94871795,35.8974359,23.07692308,2.564102564,38.46153846,41.02564103,25.64102564,48.71794872,71.79487179,25.64102564,15.38461538,43.58974359,74.61001642,82.05128205,593,37.65051998,31.70320405,5.972906404,13.32209106,49.17193212,0.0,15.41035494,0.669240421,-51.32036963,4.164477141,0.131371519,8.420914346,13.14705882,9.0,0.0,12.12121212,51.51515152,36.36363636,0.0,0.0,2550.812807,27.21546795,20.2422674,23.98718666,25.65827721,0.086,0.839,0.67,0.051,0.324,0.203,0.493,0.575,0.112,0.09,79.34,44.93,7.25,151.609545,82.13,13.83,3.46,0.0,Alluvium,3.42,Surface_water,Clay loam,Gentle/Level,Cachar
5630,4,97,5630,Silchar,11.86079176,27.50391962,34.88372093,4.651162791,13.95348837,20.93023256,6.976744186,6.976744186,30.23255814,25.58139535,30.23255814,2.325581395,27.90697674,0.0,0.0,16.27906977,81.39534884,62.79069767,16.27906977,65.11627907,12.36279457,88.37209302,818,17.8302034,32.39608802,0.325131353,11.85819071,49.17193212,0.0,15.41035494,0.669240421,-51.32036963,9.539537595,20.03108607,3.74975714,12.16666667,9.958333333,17.24137931,6.896551724,37.93103448,27.5862069,10.34482759,0.0,2607.784842,27.21184181,20.24119818,23.99453371,25.65995591,0.086,0.839,0.67,0.051,0.324,0.203,0.493,0.575,0.112,0.09,79.34,44.93,7.25,133.4905053,82.13,13.83,3.46,0.0,Alluvium,3.42,Mix,Clay loam/Loam,Gentle/Level,Cachar
3379,4,407,3379,LAOKHOWA,66.7477447,31.76698362,20.93023256,6.976744186,6.976744186,25.58139535,0.0,0.0,6.976744186,83.72093023,27.90697674,0.0,62.79069767,30.23255814,18.60465116,11.62790698,86.04651163,34.88372093,23.25581395,74.41860465,40.21059762,93.02325581,1530,40.78635426,88.5620915,6.730502786,50.39215686,49.80179128,0.578883279,15.53349443,0.733046088,-44.42312529,3.753974657,1.333586446,6.881495895,12.0,10.0,2.127659574,10.63829787,48.93617021,38.29787234,0.0,0.0,1717.267783,28.14452975,20.60867537,24.24136846,26.16645542,0.705,0.549,0.584,0.536,0.839,0.67,0.761,0.441,0.393,0.783,71.04,53.21,2.75,201.1546796,75.37,17.41,7.22,0.0,Alluvium,28.55,Surface_water,Clay loam,Gentle/Level,Nowgaon
1541,4,325,1541,Dhakuakhana,64.04095357,11.07498009,10.55900621,1.242236025,3.726708075,15.52795031,0.621118012,0.0,17.39130435,24.8447205,19.25465839,0.621118012,21.11801242,19.8757764,22.98136646,11.80124224,75.1552795,6.211180124,10.55900621,27.32919255,26.72182553,42.23602484,1590,51.698213,56.5408805,7.317994635,18.55345912,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,6.098415814,0.764054395,3.434739941,12.05521472,10.01840491,4.929577465,9.154929577,61.26760563,17.6056338,0.704225352,6.338028169,2149.604328,28.77166519,21.07518175,24.59197999,26.64002259,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,192.0367721,80.35,14.85,4.8,0.0,Alluvium,9.58,Surface_water,Clay loam,Gentle/Level,Lakhimpur
2134,4,548,2134,Hapjan,27.32717396,36.16519455,18.18181818,0.534759358,9.090909091,18.18181818,0.0,0.0,12.8342246,34.75935829,0.534759358,1.604278075,32.62032086,6.951871658,6.951871658,23.52941176,79.67914439,59.35828877,3.20855615,40.10695187,55.00874383,88.77005348,1744,24.62664624,76.94954128,1.152947367,30.7912844,43.91559496,0.101136222,11.8447996,0.691114524,-59.72391821,4.291079234,1.970079419,0.098503971,19.74054054,10.0,2.158273381,2.158273381,85.61151079,9.352517986,0.71942446,0.0,2230.781281,28.8169651,21.14342594,24.59226608,26.6550827,0.207,0.307,0.034,0.164,0.116,0.38,0.861,0.212,0.333,0.199,69.66,50.79,4.76,143.9498564,81.4,11.98,5.79,0.0,Alluvium,5.14,Mix,Loam/Clay loam,Gentle/Level,Tinsukia
